id,casetype,scheduledate,time,action,suggest,comment,iscompleted,customer_id,handledby_id,,
898,Filter replacement,2020-01-10,02:00:00,,,,1,517,2,,
899,Filter replacement,2020-01-10,11:00:00,,,,1,578,2,,
900,Filter replacement,2020-01-09,03:00:00,,,,1,423,3,,
901,Urgent Repair,2020-01-13,02:00:00,,,"冇熱水, 紅燈閃, 到前致電梁小姐, TEL : 6195 1371, 完成後麻煩再致電梁小姐, 謝謝",1,637,3,,
902,Filter replacement,2020-01-13,10:00:00,,,,1,524,2,,
903,Filter replacement,2020-01-13,12:00:00,,,,1,521,2,,
904,Filter replacement,2020-01-14,02:00:00,,,Helper電話 : 9443 1153,1,649,3,,
905,Filter replacement,2020-01-14,11:00:00,,,,1,305,3,,
906,Filter replacement,2020-01-14,02:00:00,,,,1,458,3,,
907,Filter replacement,2020-01-14,02:00:00,,,,1,169,3,,
908,Filter replacement,2020-01-14,10:00:00,,,,1,179,2,,
909,Installation,2020-01-13,02:00:00,,,,1,650,2,,
910,Filter replacement,2020-01-15,02:00:00,,,去到搵葛小姐,1,375,2,,
911,Filter replacement,2020-01-15,10:00:00,,,,1,68,3,,
913,Filter replacement,2020-01-20,02:00:00,,,,1,577,3,,
914,Filter replacement,2020-01-15,02:00:00,,,,1,434,3,,
915,Filter replacement,2020-01-16,10:00:00,,,,1,576,2,,
916,Filter replacement,2020-01-20,10:00:00,,,,1,181,2,,
917,Filter replacement,2020-01-20,10:00:00,,,,1,123,2,,
918,Filter replacement,2020-01-20,10:00:00,,,,1,262,3,,
921,Filter replacement,2020-01-16,11:00:00,,,,1,118,3,,
922,Urgent Repair,2020-01-16,11:00:00,,,凍水制有問題,1,516,3,,
923,Installation,2020-01-16,10:00:00,,,,1,651,2,,
924,Filter replacement,2020-01-20,11:00:00,,,,1,124,2,,
925,Filter replacement,2020-01-22,10:00:00,,,,1,33,3,,
927,Filter replacement,2020-01-22,02:00:00,,,,1,635,3,,
928,Filter replacement,2020-01-21,10:00:00,,,,1,112,3,,
929,Filter replacement,2020-01-21,11:00:00,,,,1,120,3,,
930,Filter replacement,2020-01-21,11:00:00,,,,1,70,3,,
931,Filter replacement,2020-01-21,02:00:00,,,,1,377,3,,
932,Filter replacement,2020-01-22,04:00:00,,,,1,38,2,,
933,Filter replacement,2020-01-22,10:00:00,,,,1,184,2,,
934,Filter replacement,2020-01-22,02:00:00,,,,1,173,2,,
935,Urgent Repair,2020-01-22,03:00:00,,,"熱水唔熱, 冇紅燈",1,539,3,,
936,Filter replacement,2020-02-03,10:00:00,,,,1,388,3,,
937,Filter replacement,2020-01-23,10:00:00,,,,1,175,2,,
938,Filter replacement,2020-02-03,10:00:00,,,,1,207,2,,
939,Filter replacement,2020-02-03,10:00:00,,,,1,261,2,,
940,Filter replacement,2020-02-03,11:00:00,,,,0,193,2,,
941,Filter replacement,2020-02-03,12:00:00,,,,1,531,3,,
942,Filter replacement,2020-02-03,02:00:00,,,,1,252,3,,
943,Filter replacement,2020-02-03,03:00:00,,,,0,382,3,,
944,Filter replacement,2020-02-05,10:00:00,,,,1,313,2,,
945,Filter replacement,2020-02-05,10:00:00,,,,1,131,2,,
946,Filter replacement,2020-02-04,11:00:00,,,,1,77,3,,
947,Filter replacement,2020-02-06,10:00:00,,,,1,324,2,,
949,Checking,2020-01-31,10:00:00,,,無熱水,1,539,2,,
950,Filter replacement,2020-02-10,10:00:00,,,,1,391,3,,
951,Installation,2020-02-11,10:00:00,,,,1,652,2,,
952,Filter replacement,2020-02-10,02:00:00,,,,1,319,3,,
953,Filter replacement,2020-02-11,11:00:00,,,,1,528,2,,
954,Filter replacement,2020-02-11,11:00:00,,,,1,534,2,,
955,Filter replacement,2020-02-11,02:00:00,,,,1,615,3,,
956,Filter replacement,2020-02-12,01:00:00,,,,1,612,3,,
957,Filter replacement,2020-02-12,03:00:00,,,,1,529,3,,
958,Filter replacement,2020-02-12,02:00:00,,,,1,18,3,,
960,Filter replacement,2020-02-11,03:00:00,,,,1,195,3,,
961,Filter replacement,2020-02-14,11:00:00,,,,1,575,2,,
962,Filter replacement,2020-02-14,11:00:00,,,,1,9,2,,
963,Filter replacement,2020-02-14,12:00:00,,,,1,191,2,,
964,Filter replacement,2020-02-14,03:00:00,,,,1,525,2,,
966,Filter replacement,2020-02-12,10:00:00,,,,1,209,3,,
967,Filter replacement,2020-02-12,11:00:00,,,,1,100,3,,
968,Filter replacement,2020-02-12,11:00:00,,,,1,130,2,,
969,Filter replacement,2020-02-14,11:00:00,,,,1,533,3,,
970,Filter replacement,2020-02-14,11:00:00,,,,1,527,3,,
971,Filter replacement,2020-02-14,02:00:00,,,,1,74,2,,
972,Urgent Repair,2020-02-14,10:00:00,,,更換出水咀,1,84,3,,
973,Checking,2020-02-19,10:00:00,,,On site checking,1,522,2,,
974,Filter replacement,2020-02-17,11:00:00,,,,1,75,3,,
975,Filter replacement,2020-02-17,02:00:00,,,麻煩到前致電張小姐 Tel : 9548 2552,0,325,3,,
976,Installation,2020-02-14,10:00:00,,,,1,653,2,,
977,Filter replacement,2020-02-18,10:00:00,,,,1,23,3,,
978,Filter replacement,2020-02-18,10:00:00,,,,1,574,3,,
979,Filter replacement,2020-02-19,11:00:00,,,12點前到,1,129,3,,
980,Filter replacement,2020-02-18,11:00:00,,,"到前致電莊小姐, THANKS",1,230,3,,
981,Filter replacement,2020-02-18,02:00:00,,,,1,454,3,,
982,Filter replacement,2020-02-19,10:00:00,,,,1,654,3,,
983,Urgent Repair,2020-02-19,11:00:00,,,凍水唔凍,1,386,2,,
984,Filter replacement,2020-02-19,11:00:00,,,,1,356,2,,
985,Filter replacement,2020-02-21,10:00:00,,,,1,197,3,,
986,Filter replacement,2020-02-26,10:00:00,,,,1,160,3,,
987,Urgent Repair,2020-02-26,10:00:00,,,"收回1部WPU8260C返公司入雪種, 暫借1部WPU8200C",1,214,2,,
988,Filter replacement,2020-02-26,10:00:00,,,,1,438,3,,
989,Filter replacement,2020-02-25,11:00:00,,,,1,314,3,,
990,Filter replacement,2020-02-25,11:00:00,,,,1,586,3,,
991,Filter replacement,2020-02-28,10:00:00,,,,0,204,3,,
992,Filter replacement,2020-02-28,11:00:00,,,,0,205,3,,
994,Filter replacement,2020-02-28,11:00:00,,,,0,206,3,,
995,Filter replacement,2020-02-26,03:00:00,,,,1,655,3,,
996,Filter replacement,2020-02-28,10:00:00,,,,0,538,2,,
997,Filter replacement,2020-03-02,10:00:00,,,,1,429,3,,
998,Filter replacement,2020-03-02,11:00:00,,,,1,547,3,,
999,Filter replacement,2020-03-02,02:00:00,,,,1,587,3,,
1000,Filter replacement,2020-03-02,03:00:00,,,,1,571,3,,
1001,Filter replacement,2020-03-03,09:45:00,,,"送回1部WPU8260C, 收回1部WPU8200C",1,214,2,,
1002,Urgent Repair,2020-03-03,03:00:00,,,爛熱水制,1,151,1,,
1003,Filter replacement,2020-03-04,11:00:00,,,,1,102,3,,
1004,Filter replacement,2020-03-04,10:00:00,,,,1,337,3,,
1005,Filter replacement,2020-03-04,10:00:00,,,,1,337,3,,
1006,Filter replacement,2020-03-04,02:00:00,,,,1,398,3,,
1007,Urgent Repair,2020-03-03,03:00:00,,,漏水,1,627,1,,
1008,Filter replacement,2020-03-05,02:00:00,,,,1,394,3,,
1009,Filter replacement,2020-03-05,02:00:00,,,,1,389,3,,
1010,Filter replacement,2020-03-05,03:00:00,,,,1,489,3,,
1011,Filter replacement,2020-03-05,03:00:00,,,,1,267,3,,
1012,Filter replacement,2020-03-05,03:00:00,,,,1,624,3,,
1013,Urgent Repair,2020-03-06,11:00:00,,,Reconnect the water purifier,1,597,3,,
1014,Filter replacement,2020-03-06,10:00:00,,,,1,483,3,,
1015,Filter replacement,2020-03-06,02:00:00,,,,1,484,3,,
1016,Filter replacement,2020-03-06,02:00:00,,,,1,626,3,,
1017,Filter replacement,2020-03-05,10:00:00,,,,1,333,3,,
1018,Urgent Repair,2020-03-06,03:00:00,,,更換零件,1,564,3,,
1019,Filter replacement,2020-03-09,10:00:00,,,,1,30,3,,
1020,Filter replacement,2020-03-09,10:00:00,,,,1,90,3,,
1021,Filter replacement,2020-03-09,12:00:00,,,,1,12,3,,
1022,Filter replacement,2020-03-09,02:00:00,,,,1,211,3,,
1023,Filter replacement,2020-03-10,10:00:00,,,,1,632,3,,
1024,Filter replacement,2020-03-10,11:00:00,,,,1,479,3,,
1025,Filter replacement,2020-03-10,03:00:00,,,,1,397,3,,
1026,Filter replacement,2020-03-12,10:00:00,,,,1,24,2,,
1027,Filter replacement,2020-03-11,10:00:00,,,,1,617,3,,
1028,Filter replacement,2020-03-11,10:00:00,,,,1,618,3,,
1029,Filter replacement,2020-03-11,10:00:00,,,,1,572,3,,
1030,Filter replacement,2020-03-11,10:00:00,,,,1,573,3,,
1031,Filter replacement,2020-03-11,02:00:00,,,,1,224,3,,
1032,Filter replacement,2020-03-11,02:00:00,,,,1,86,3,,
1033,Filter replacement,2020-03-13,10:00:00,,,"到前致吳太, 電話 : 9581 3083",1,488,3,,
1034,Filter replacement,2020-03-13,10:00:00,,,,1,219,3,,
1035,Filter replacement,2020-03-13,12:00:00,,,,1,140,2,,
1036,Installation,2020-03-13,10:00:00,,,,1,656,2,,
1037,Filter replacement,2020-03-16,11:00:00,,,,1,542,3,,
1038,Filter replacement,2020-03-16,02:00:00,,,,1,87,3,,
1039,Urgent Repair,2020-03-17,03:00:00,,,爛熱水制,1,407,3,,
1040,Filter replacement,2020-03-17,11:00:00,,,,1,570,3,,
1041,Filter replacement,2020-03-17,02:00:00,,,,1,441,3,,
1042,Filter replacement,2020-03-17,10:00:00,,,,1,336,3,,
1043,Urgent Repair,2020-03-17,03:00:00,,,撳制有問題,1,18,3,,
1044,Filter replacement,2020-03-16,12:00:00,,,,0,453,1,,
1048,Filter replacement,2020-03-17,10:00:00,,,,1,544,2,,
1049,Filter replacement,2020-03-17,10:00:00,,,,1,544,2,,
1050,Filter replacement,2020-03-19,10:00:00,,,,1,418,3,,
1051,Filter replacement,2020-03-19,10:00:00,,,有外置FILTER,1,330,2,,
1052,Filter replacement,2020-03-19,11:00:00,,,凍水唔凍,1,216,2,,
1053,Filter replacement,2020-03-18,10:00:00,,,,1,633,3,,
1054,Filter replacement,2020-03-18,11:00:00,,,,1,82,3,,
1055,Filter replacement,2020-03-18,02:00:00,,,,1,208,3,,
1056,Filter replacement,2020-03-18,11:00:00,,,,1,218,3,,
1057,Filter replacement,2020-03-18,03:00:00,,,,1,272,3,,
1058,Filter replacement,2020-03-18,10:00:00,,,,1,541,3,,
1059,Filter replacement,2020-03-19,02:00:00,,,,1,146,3,,
1060,Filter replacement,2020-03-19,03:00:00,,,,1,486,3,,
1061,Filter replacement,2020-03-20,10:00:00,,,,1,540,3,,
1062,Filter replacement,2020-03-20,10:00:00,,,"到前致電李生(電話 : 3488 1632), 謝謝",1,637,3,,
1063,Urgent Repair,2020-03-23,10:00:00,,,,1,301,3,,
1064,Urgent Repair,2020-03-23,10:00:00,,,爛熱水制,1,414,2,,
1065,Filter replacement,2020-03-23,10:00:00,,,,1,539,3,,
1066,Filter replacement,2020-03-24,11:00:00,,,,1,282,2,,
1069,Filter replacement,2020-03-24,03:00:00,,,,1,166,2,,
1070,Urgent Repair,2020-03-23,02:00:00,,,漏水,1,240,2,,
1071,Urgent Repair,2020-03-23,03:00:00,,,熱水出o黎暖水,1,594,2,,
1072,Filter replacement,2020-03-27,10:00:00,,,,1,440,2,,
1073,Filter replacement,2020-03-25,10:00:00,,,有外置filter,1,362,3,,
1074,Filter replacement,2020-03-25,11:00:00,,,,1,138,3,,
1075,Filter replacement,2020-03-25,10:00:00,,,,1,543,2,,
1076,Filter replacement,2020-03-25,02:00:00,,,,1,634,3,,
1077,Filter replacement,2020-03-31,10:30:00,,,"到時打俾葉小姐, Tel : 9094 7254",1,217,2,,
1078,Filter replacement,2020-03-26,05:00:00,,,,1,226,3,,
1079,Filter replacement,2020-03-27,04:00:00,,,,1,268,2,,
1080,Filter replacement,2020-03-26,10:00:00,,,,1,34,3,,
1081,Filter replacement,2020-03-30,10:00:00,,,,1,619,3,,
1082,Filter replacement,2020-03-30,10:00:00,,,,1,29,2,,
1083,Filter replacement,2020-04-02,02:00:00,,,,1,13,2,,
1084,Filter replacement,2020-04-02,03:00:00,,,,1,447,2,,
1085,Filter replacement,2020-04-01,10:00:00,,,,1,252,3,,
1086,Filter replacement,2020-04-01,11:00:00,,,,1,91,3,,
1087,Filter replacement,2020-04-01,03:00:00,,,,1,457,3,,
1088,Filter replacement,2020-04-02,10:00:00,,,,1,399,3,,
1089,Filter replacement,2020-04-02,11:00:00,,,,1,402,3,,
1090,Filter replacement,2020-04-02,03:00:00,,,"到控制室登記, 水機係1/F育嬰室",1,557,3,,
1091,Filter replacement,2020-04-03,11:00:00,,,,1,233,3,,
1092,Filter replacement,2020-04-03,10:00:00,,,,1,419,3,,
1093,Filter replacement,2020-04-02,03:00:00,,,,1,290,3,,
1094,Filter replacement,2020-04-03,02:00:00,,,,1,428,3,,
1095,Urgent Repair,2020-04-03,10:00:00,,,"燈係咁閃, 出唔到水",1,444,2,,
1096,Filter replacement,2020-04-06,10:00:00,,,,1,558,3,,
1097,Filter replacement,2020-04-03,11:00:00,,,,1,350,2,,
1098,Filter replacement,2020-04-06,02:00:00,,,,1,234,3,,
1099,Filter replacement,2020-04-06,04:00:00,,,,1,349,3,,
1100,Urgent Repair,2020-04-06,02:00:00,,,換泵,1,360,3,,
1101,Urgent Repair,2020-04-06,10:00:00,,,到前致電: 9859 5576,1,595,2,,
1102,Filter replacement,2020-04-07,11:00:00,,,,0,236,3,,
1103,Filter replacement,2020-04-08,05:00:00,,,,1,412,2,,
1104,Filter replacement,2020-04-09,10:00:00,,,,1,244,3,,
1105,Filter replacement,2020-04-08,02:00:00,,,,1,346,3,,
1106,Filter replacement,2020-04-08,03:00:00,,,,1,482,3,,
1107,Filter replacement,2020-04-08,10:00:00,,,,1,112,3,,
1108,Filter replacement,2020-04-09,02:00:00,,,,1,351,3,,
1109,Filter replacement,2020-04-09,10:00:00,,,,1,279,3,,
1110,Filter replacement,2020-04-08,03:00:00,,,,1,589,3,,
1111,Installation,2020-04-07,10:00:00,,,,1,657,3,,
1112,Filter replacement,2020-04-09,11:00:00,,,,1,280,3,,
1113,Urgent Repair,2020-04-09,02:00:00,,,,1,548,2,,
1114,Filter replacement,2020-04-14,03:00:00,,,,1,639,3,,
1115,Filter replacement,2020-04-16,10:00:00,,,,1,406,3,,
1116,Filter replacement,2020-04-14,10:00:00,,,,1,237,2,,
1117,Urgent Repair,2020-04-14,03:00:00,,,熱水唔夠熱,1,572,2,,
1118,Filter replacement,2020-04-15,10:00:00,,,,1,238,3,,
1119,Filter replacement,2020-04-15,10:00:00,,,,1,635,3,,
1120,Filter replacement,2020-04-15,10:00:00,,,,1,151,2,,
1121,Urgent Repair,2020-04-15,03:00:00,,,出熱水時有時冇,1,260,3,,
1122,Filter replacement,2020-04-15,02:00:00,,,,1,275,3,,
1123,Filter replacement,2020-04-15,10:00:00,,,,1,276,3,,
1124,Filter replacement,2020-04-16,02:00:00,,,,1,147,3,,
1125,Filter replacement,2020-04-16,10:00:00,,,"到時致電黃太 , 電話 : 6032 0135",1,340,3,,
1126,Filter replacement,2020-04-20,10:00:00,,,,1,636,3,,
1127,Filter replacement,2020-04-17,10:00:00,,,,1,150,3,,
1128,Filter replacement,2020-04-17,11:00:00,,,,1,148,3,,
1129,Filter replacement,2020-04-16,02:00:00,,,,1,550,2,,
1130,Urgent Repair,2020-04-16,02:00:00,,,"熱水出得好慢, 到時打俾譚小姐, 電話 : 9255 0198",1,647,2,,
1131,Checking,2020-04-20,09:30:00,,,睇位,1,529,3,,
1132,Filter replacement,2020-04-17,03:00:00,,,,1,568,3,,
1133,Urgent Repair,2020-04-17,12:00:00,,,"第一, 二盞燈係度閃",1,394,2,,
1134,Urgent Repair,2020-04-20,10:00:00,,,"收回一部WPU8260C返公司檢查, 暫借一部WPU8200C",1,214,2,,
1135,Urgent Repair,2020-04-20,03:00:00,,,"收回一部WPU9800返公司檢查, 暫借一部WPU2800",1,394,2,,
1136,Filter replacement,2020-04-21,06:30:00,,,,1,93,2,,
1137,Filter replacement,2020-04-21,03:00:00,,,,1,392,3,,
1138,Filter replacement,2020-04-21,11:00:00,,,,1,490,3,,
1139,Filter replacement,2020-04-21,02:00:00,,,,1,396,3,,
1140,Filter replacement,2020-04-22,10:00:00,,,,1,545,3,,
1141,Filter replacement,2020-04-22,10:00:00,,,,1,229,3,,
1142,Filter replacement,2020-04-22,02:00:00,,,,1,549,3,,
1143,Filter replacement,2020-04-22,10:00:00,,,,1,85,2,,
1144,Filter replacement,2020-04-22,03:00:00,,,,1,503,3,,
1145,Urgent Repair,2020-04-22,11:00:00,,,"送回一部WPU9800, 收回一部WPU2800",1,394,2,,
1146,Filter replacement,2020-04-23,10:00:00,,,,1,493,3,,
1147,Filter replacement,2020-04-23,10:00:00,,,,1,231,3,,
1148,Filter replacement,2020-04-23,03:00:00,,,,1,553,3,,
1149,Filter replacement,2020-04-24,10:00:00,,,,1,536,3,,
1150,Filter replacement,2020-04-24,10:00:00,,,,1,152,3,,
1151,Filter replacement,2020-04-24,02:00:00,,,,1,83,3,,
1152,Filter replacement,2020-04-24,02:00:00,,,,1,442,3,,
1153,Filter replacement,2020-04-27,02:00:00,,,,1,291,3,,
1154,Filter replacement,2020-04-28,10:00:00,,,廁所板換FILTER,1,278,1,,
1155,Filter replacement,2020-04-28,03:00:00,,,,1,556,3,,
1156,Filter replacement,2020-04-29,10:00:00,,,,1,552,3,,
1157,Filter replacement,2020-05-04,10:00:00,,,,1,33,3,,
1158,Filter replacement,2020-05-04,10:00:00,,,,1,33,3,,
1159,Installation,2020-04-28,10:00:00,,,,1,659,3,,
1160,Urgent Repair,2020-05-04,10:00:00,,,,1,396,2,,
1161,Filter replacement,2020-05-05,10:00:00,,,,1,561,3,,
1162,Filter replacement,2020-05-05,10:00:00,,,"凍水出O黎係室溫, 熱水唔夠熱",1,212,2,,
1163,Filter replacement,2020-05-05,10:30:00,,,,1,533,3,,
1164,Filter replacement,2020-05-08,02:00:00,,,,1,38,2,,
1165,Filter replacement,2020-05-06,10:00:00,,,,1,468,3,,
1166,Filter replacement,2020-05-06,10:00:00,,,,1,472,3,,
1167,Filter replacement,2020-05-06,02:00:00,,,,1,376,3,,
1168,Filter replacement,2020-05-06,03:00:00,,,,1,469,3,,
1169,Filter replacement,2020-05-08,10:00:00,,,,1,565,3,,
1170,Filter replacement,2020-05-07,02:00:00,,,,1,598,3,,
1171,Filter replacement,2020-05-07,03:00:00,,,,1,281,3,,
1172,Filter replacement,2020-05-07,02:00:00,,,"已入雪種, 送回水機及做洗機換芯",1,212,2,,
1173,Filter replacement,2020-05-07,03:00:00,,,,1,495,3,,
1174,Filter replacement,2020-05-07,02:00:00,,,,1,494,2,,
1175,Filter replacement,2020-05-11,12:00:00,,,,1,593,3,,
1176,Filter replacement,2020-05-08,10:00:00,,,,1,10,2,,
1177,Filter replacement,2020-05-08,10:00:00,,,,1,414,2,,
1178,Filter replacement,2020-05-08,11:00:00,,,,1,660,2,,
1179,Filter replacement,2020-05-08,02:00:00,,,,1,496,3,,
1180,Filter replacement,2020-05-08,10:00:00,,,,1,475,3,,
1181,Filter replacement,2020-05-08,11:00:00,,,,1,498,3,,
1182,Filter replacement,2020-05-08,02:00:00,,,,1,289,3,,
1183,Filter replacement,2020-05-08,02:00:00,,,,1,470,3,,
1184,Filter replacement,2020-05-11,10:00:00,,,,1,620,3,,
1185,Filter replacement,2020-05-11,02:00:00,,,,1,474,3,,
1186,Installation,2020-05-12,10:00:00,,,,1,661,2,,
1187,Urgent Repair,2020-05-08,03:00:00,,,熱水制有問題,1,346,3,,
1188,Filter replacement,2020-05-12,11:00:00,,,,1,165,2,,
1189,Urgent Repair,2020-05-10,10:00:00,,,,1,90,2,,
1190,Urgent Repair,2020-05-11,11:00:00,,,水機冇晒燈,1,470,2,,
1191,Urgent Repair,2020-05-11,02:30:00,,,"漏水, 到前致電方太, TEL : 9406 4833",1,592,2,,
1192,Filter replacement,2020-05-11,02:30:00,,,,1,592,2,,
1193,Urgent Repair,2020-05-11,11:00:00,,,漏水,1,366,2,,
1194,Checking,2020-05-11,12:00:00,,,,1,45,2,,
1195,Filter replacement,2020-05-14,10:00:00,,,,1,437,3,,
1196,Installation,2020-05-12,11:00:00,,,水機已入雪種,1,373,2,,
1197,Filter replacement,2020-05-13,03:00:00,,,,1,566,3,,
1198,Filter replacement,2020-05-13,10:00:00,,,,1,564,3,,
1199,Filter replacement,2020-05-14,02:00:00,,,,1,292,3,,
1200,Filter replacement,2020-05-14,11:00:00,,,,1,562,3,,
1201,Filter replacement,2020-05-14,02:00:00,,,,1,227,3,,
1202,Filter replacement,2020-05-18,10:00:00,,,,1,497,2,,
1203,Urgent Repair,2020-05-12,03:00:00,,,"收回一部WPU8200C返公司入雪種, 暫借一部WPU 2900",1,163,2,,
1204,Filter replacement,2020-05-13,10:00:00,,,,1,643,2,,
1205,Filter replacement,2020-05-13,10:00:00,,,,1,343,2,,
1206,Urgent Repair,2020-05-13,12:00:00,,,凍水唔夠凍,1,85,2,,
1207,Filter replacement,2020-05-18,10:00:00,,,,1,591,2,,
1208,Urgent Repair,2020-05-13,10:00:00,,,凍水唔係好凍,1,10,2,,
1209,Urgent Repair,2020-05-13,12:00:00,,,漏水,1,525,2,,
1210,Filter replacement,2020-05-14,11:00:00,,,,1,528,2,,
1211,Filter replacement,2020-05-14,11:00:00,,,,1,100,2,,
1212,Urgent Repair,2020-05-14,10:00:00,,,凍水唔凍,1,90,2,,
1213,Filter replacement,2020-05-14,12:30:00,,,,1,597,2,,
1214,Filter replacement,2020-05-14,02:00:00,,,及換UNDERSINK FILTER,1,286,2,,
1215,Filter replacement,2020-05-14,03:00:00,,,,1,156,2,,
1216,Filter replacement,2020-05-15,10:00:00,,,,1,161,3,,
1217,Urgent Repair,2020-05-14,03:00:00,,,凍水唔凍,1,303,3,,
1218,Filter replacement,2020-05-18,11:00:00,,,"送回已入雪種水機, 收回一部WPU2900",1,163,2,,
1219,Urgent Repair,2020-05-18,03:00:00,Delivery back 1 unit 8200F,,,1,303,2,,
1220,Urgent Repair,2020-05-18,02:00:00,Return back one unit WPU8200C recharge refrigerant,,,1,90,2,,
1221,Filter replacement,2020-05-19,10:00:00,,,,1,162,3,,
1222,Urgent Repair,2020-05-19,03:00:00,,,"送回一部WPU 8200C, 已入雪種",1,85,2,,
1223,Installation,2020-05-19,10:00:00,,,,1,662,2,,
1224,Urgent Repair,2020-05-19,02:00:00,,,凍水唔凍,1,150,2,,
1225,Filter replacement,2020-05-19,10:00:00,,,,1,477,3,,
1226,Filter replacement,2020-05-19,03:00:00,,,,1,420,3,,
1227,Filter replacement,2020-05-20,11:00:00,,,,1,595,3,,
1228,Filter replacement,2020-05-20,02:00:00,,,,1,21,3,,
1229,Filter replacement,2020-05-20,02:00:00,,,,1,285,3,,
1230,Filter replacement,2020-05-20,02:00:00,,,,1,471,3,,
1231,Urgent Repair,2020-05-20,10:00:00,,,,1,536,2,,
1232,Urgent Repair,2020-05-20,02:00:00,,,"收回一部WPU 8200C 入雪種, 暫借一部WPU 2900",1,150,2,,
1233,Urgent Repair,2020-05-20,11:00:00,,,送回1部WPU 9910,1,627,2,,
1234,Filter replacement,2020-05-21,10:00:00,,,,1,594,3,,
1235,Filter replacement,2020-05-21,10:00:00,,,,1,654,3,,
1236,Urgent Repair,2020-05-21,11:00:00,,,推杯扭制都冇熱水出,1,316,3,,
1237,Filter replacement,2020-05-22,10:00:00,,,,1,72,3,,
1238,Filter replacement,2020-05-22,11:00:00,,,,1,158,3,,
1239,Urgent Repair,2020-05-22,10:00:00,,,"已入雪種, 送回1部WPU 8200C, 收回1部WPU 2800",1,90,2,,
1240,Urgent Repair,2020-05-22,11:00:00,,,"已入雪種, 送回1部WPU 8200C, 收回1部WPU 2900",1,150,2,,
1241,Filter replacement,2020-05-29,11:00:00,,,,1,154,3,,
1242,Filter replacement,2020-05-26,10:00:00,,,,1,251,2,,
1243,Urgent Repair,2020-05-22,03:00:00,,,"熱水出o黎o的水唔熱, 到時打俾袁小姐, 電話 : 5338 1638",1,610,3,,
1244,Filter replacement,2020-05-25,02:00:00,,,,1,596,3,,
1245,Urgent Repair,2020-05-25,10:00:00,,,Reconnection,1,529,2,,
1246,Urgent Repair,2020-05-25,11:00:00,,,熱水出水有問題,1,642,2,,
1247,Filter replacement,2020-05-27,10:00:00,,,,1,357,2,,
1248,Filter replacement,2020-05-27,10:00:00,,,,1,55,2,,
1249,Filter replacement,2020-05-28,11:30:00,,,,1,223,3,,
1250,Checking,2020-05-28,11:00:00,,,on site checking,1,352,2,,
1251,Filter replacement,2020-06-01,02:00:00,,,,0,464,3,,
1252,Filter replacement,2020-06-02,11:00:00,,,,1,9,2,,
1253,Installation,2019-12-20,10:00:00,,,,1,663,2,,
1254,Filter replacement,2020-06-01,03:00:00,,,,1,663,3,,
1255,Filter replacement,2020-05-29,10:00:00,,,,1,563,3,,
1256,Filter replacement,2020-06-01,11:00:00,,,,1,300,2,,
1257,Filter replacement,2020-06-01,10:00:00,,,,1,306,2,,
1258,Urgent Repair,2020-06-01,10:00:00,,,"水機凍水唔凍, 收回公司入雪種 (Location : 倉)",1,455,2,,
1259,Installation,2020-06-01,02:00:00,,,,1,664,2,,
1260,Filter replacement,2020-05-29,10:00:00,,,,1,159,1,,
1261,Urgent Repair,2020-06-01,11:00:00,,,"熱水唔熱, 熱水制有問題",1,102,2,,
1262,Filter replacement,2020-06-02,02:00:00,,,熱水制有問題,1,666,3,,
1263,Filter replacement,2020-06-02,10:00:00,,,,1,582,2,,
1264,Filter replacement,2020-06-02,10:00:00,,,,1,504,2,,
1265,Filter replacement,2020-06-03,02:00:00,,,,1,297,3,,
1266,Filter replacement,2020-06-03,10:00:00,,,,1,581,3,,
1267,Installation,2020-06-03,10:00:00,,,到前個半鐘致電魏師傅 TEL : 9559 2740,1,667,2,,
1268,Filter replacement,2020-06-04,10:00:00,,,,1,418,3,,
1269,Filter replacement,2020-06-04,02:00:00,,,"水機已入雪種, 現送回及收回暫借水機",1,455,2,,
1270,Installation,2020-06-03,10:00:00,,,,1,665,2,,
1271,Filter replacement,2020-06-08,10:00:00,,,,1,63,3,,
1272,Filter replacement,2020-06-05,03:00:00,,,,1,342,3,,
1273,Filter replacement,2020-06-05,10:00:00,,,,1,23,3,,
1274,Filter replacement,2020-06-08,02:00:00,,,,1,603,3,,
1275,Filter replacement,2020-06-08,02:00:00,,,,1,601,3,,
1276,Filter replacement,2020-06-08,12:00:00,,,,1,302,3,,
1277,Filter replacement,2020-06-08,12:00:00,,,,1,301,3,,
1278,Filter replacement,2020-06-08,11:00:00,,,,1,505,3,,
1279,Urgent Repair,2020-06-09,10:00:00,,,更換凍水制,1,73,2,,
1280,Filter replacement,2020-06-09,10:00:00,,,,1,355,2,,
1281,Filter replacement,2020-06-09,10:00:00,,,,1,293,3,,
1282,Filter replacement,2020-06-09,10:30:00,,,,1,645,3,,
1283,Installation,2019-12-23,10:00:00,,,,1,668,3,,
1284,Filter replacement,2020-06-09,02:00:00,,,,1,668,3,,
1285,Urgent Repair,2020-06-09,02:00:00,,,,1,343,2,,
1286,Filter replacement,2020-06-11,10:00:00,,,,1,307,3,,
1287,Filter replacement,2020-06-11,11:00:00,,,,1,303,3,,
1288,Filter replacement,2020-06-10,10:00:00,,,,1,109,3,,
1289,Filter replacement,2020-06-10,11:00:00,,,,1,466,3,,
1290,Filter replacement,2020-06-10,02:00:00,,,,1,644,3,,
